State,County,Year,AgeGroup_20_45_percentage
MT,McCone ,2016,24.30715935
MT,McCone ,2017,24.32273263
MT,McCone ,2018,24.80527262
MT,McCone ,2019,24.51923077
MT,Meagher ,2015,22.789676
MT,Meagher ,2016,22.7100271
MT,Meagher ,2017,22.40820734
MT,Meagher ,2018,21.91707054
MT,Meagher ,2019,22.44897959
MT,Mineral ,2015,21.61259542
MT,Mineral ,2016,20.70805044
MT,Mineral ,2017,21.41676505
MT,Mineral ,2018,21.80171813
MT,Mineral ,2019,22.19695247
MT,Missoula ,2015,38.93289637
MT,Missoula ,2016,39.05233393
MT,Missoula ,2017,39.20685031
MT,Missoula ,2018,39.25151719
MT,Missoula ,2019,39.38545151
MT,Musselshell ,2015,21.88850475
MT,Musselshell ,2016,22.27722772
MT,Musselshell ,2017,21.9775475
MT,Musselshell ,2018,21.6537133
MT,Musselshell ,2019,22.36132096
MT,Park ,2015,27.30113104
MT,Park ,2016,27.26031648
MT,Park ,2017,27.68827047
MT,Park ,2018,27.91926958
MT,Park ,2019,28.13440925
MT,Petroleum ,2015,18.56540084
MT,Petroleum ,2016,19.9592668
MT,Petroleum ,2017,21.09375
MT,Petroleum ,2018,21.484375
MT,Petroleum ,2019,22.17659138
MT,Phillips ,2015,23.92667631
MT,Phillips ,2016,24.02139558
MT,Phillips ,2017,24.11864819
MT,Phillips ,2018,24.55665025
MT,Phillips ,2019,24.58270106
MT,Pondera ,2015,26.89089418
MT,Pondera ,2016,26.76056338
MT,Pondera ,2017,27.07774799
MT,Pondera ,2018,27.13087248
MT,Pondera ,2019,26.8144138
MT,Powder River ,2015,22.68099548
MT,Powder River ,2016,23.5395189
MT,Powder River ,2017,23.48571429
MT,Powder River ,2018,23.8372093
MT,Powder River ,2019,23.60285375
MT,Powell ,2015,31.84291808
MT,Powell ,2016,31.93977489
MT,Powell ,2017,32.31698336
MT,Powell ,2018,32.70530706
MT,Powell ,2019,32.9317852
MT,Prairie ,2015,22.10526316
MT,Prairie ,2016,23.2096635
MT,Prairie ,2017,22.47497725
MT,Prairie ,2018,21.40186916
MT,Prairie ,2019,21.81987001
MT,Ravalli ,2015,23.77515311
MT,Ravalli ,2016,23.90619781
MT,Ravalli ,2017,24.13695795
MT,Ravalli ,2018,24.30616689
MT,Ravalli ,2019,24.36880793
MT,Richland ,2015,32.86002353
MT,Richland ,2016,31.90743338
MT,Richland ,2017,31.48635168
MT,Richland ,2018,31.34960848
MT,Richland ,2019,31.33388873
MT,Roosevelt ,2015,31.72462118
MT,Roosevelt ,2016,31.14476615
MT,Roosevelt ,2017,30.8781362
MT,Roosevelt ,2018,30.63510706
MT,Roosevelt ,2019,30.4525627
MT,Rosebud ,2015,28.0945758
MT,Rosebud ,2016,27.72963605
MT,Rosebud ,2017,28.04997284
MT,Rosebud ,2018,27.6659292
MT,Rosebud ,2019,27.61553094
MT,Sanders ,2015,21.18126273
MT,Sanders ,2016,21.02049717
MT,Sanders ,2017,20.57489948
MT,Sanders ,2018,20.114797
MT,Sanders ,2019,20.07760258
MT,Sheridan ,2015,27.63408658
MT,Sheridan ,2016,27.77161863
MT,Sheridan ,2017,27.77297609
MT,Sheridan ,2018,26.93443591
MT,Sheridan ,2019,26.47325476
MT,Silver Bow ,2015,31.71427748
MT,Silver Bow ,2016,31.96333871
MT,Silver Bow ,2017,32.25704519
MT,Silver Bow ,2018,32.25481447
MT,Silver Bow ,2019,32.39581842
MT,Stillwater ,2015,23.63925729
MT,Stillwater ,2016,23.47222222
MT,Stillwater ,2017,23.49506317
MT,Stillwater ,2018,23.96920806
MT,Stillwater ,2019,24.11325451
MT,Sweet Grass ,2015,23.5359116
MT,Sweet Grass ,2016,23.72787611
MT,Sweet Grass ,2017,23.91186072
MT,Sweet Grass ,2018,24.00756144
MT,Sweet Grass ,2019,23.92293283
MT,Teton ,2015,25.2721874
MT,Teton ,2016,25.15388455
MT,Teton ,2017,25.13544574
MT,Teton ,2018,25.15939186
MT,Teton ,2019,25.13421181
MT,Toole ,2015,32.97222769
MT,Toole ,2016,33.20541305
MT,Toole ,2017,32.55144033
MT,Toole ,2018,31.87176836
MT,Toole ,2019,31.73564189
MT,Treasure ,2015,21.6374269
MT,Treasure ,2016,22.05882353
MT,Treasure ,2017,23.17979198
MT,Treasure ,2018,22.43684993
MT,Treasure ,2019,24.13793103
MT,Valley ,2015,25.71840966
MT,Valley ,2016,25.70366437
MT,Valley ,2017,25.54714942
MT,Valley ,2018,25.74939238
MT,Valley ,2019,26.13574905
MT,Wheatland ,2015,23.78019896
MT,Wheatland ,2016,23.61502347
MT,Wheatland ,2017,23.32253586
MT,Wheatland ,2018,24.31318681
MT,Wheatland ,2019,24.22389464
MT,Wibaux ,2015,24.25373134
MT,Wibaux ,2016,23.80038388
MT,Wibaux ,2017,22.78978389
MT,Wibaux ,2018,24.95145631
MT,Wibaux ,2019,24.14860681
MT,Yellowstone ,2015,32.35566572
MT,Yellowstone ,2016,32.28592778
MT,Yellowstone ,2017,32.33584067
MT,Yellowstone ,2018,32.35413581
MT,Yellowstone ,2019,32.53192808
NC,Alamance ,2015,30.6819412
NC,Alamance ,2016,30.44926786
NC,Alamance ,2017,30.40189618
NC,Alamance ,2018,30.54037498
NC,Alamance ,2019,30.76060858
NC,Alexander ,2015,29.53192641
NC,Alexander ,2016,29.32162766
NC,Alexander ,2017,29.12796489
NC,Alexander ,2018,29.21968337
NC,Alexander ,2019,29.05832467
NC,Alleghany ,2015,24.50257922
NC,Alleghany ,2016,24.40699698
NC,Alleghany ,2017,24.35384055
NC,Alleghany ,2018,24.04381397
NC,Alleghany ,2019,23.81251684
NC,Anson ,2015,34.02077963
NC,Anson ,2016,33.33200874
NC,Anson ,2017,32.88493294
NC,Anson ,2018,32.10870454
NC,Anson ,2019,32.1197742
NC,Ashe ,2015,26.21300886
NC,Ashe ,2016,25.70676692
NC,Ashe ,2017,25.4153134
NC,Ashe ,2018,25.29982656
NC,Ashe ,2019,25.23986325
NC,Avery ,2015,32.72904038
NC,Avery ,2016,32.5708061
NC,Avery ,2017,32.36855626
NC,Avery ,2018,31.74920128
NC,Avery ,2019,31.73662926
NC,Beaufort ,2015,26.52936335
NC,Beaufort ,2016,26.15212481
NC,Beaufort ,2017,25.88820615
NC,Beaufort ,2018,25.84367562
NC,Beaufort ,2019,25.83734094
NC,Bertie ,2015,30.63684158
NC,Bertie ,2016,29.33120527
NC,Bertie ,2017,29.3827545
NC,Bertie ,2018,29.34680205
NC,Bertie ,2019,29.1127883
NC,Bladen ,2015,28.12252443
NC,Bladen ,2016,27.74540698
NC,Bladen ,2017,27.47062165
NC,Bladen ,2018,27.35060782
NC,Bladen ,2019,26.98795917
NC,Brunswick ,2015,24.07475595
NC,Brunswick ,2016,23.26687991
NC,Brunswick ,2017,22.64651266
NC,Brunswick ,2018,22.26987142
NC,Brunswick ,2019,22.13695561
NC,Buncombe ,2015,32.73732507
NC,Buncombe ,2016,32.80382813
NC,Buncombe ,2017,32.75048527
NC,Buncombe ,2018,32.74370417
NC,Buncombe ,2019,32.82999797
NC,Burke ,2015,29.2709954
NC,Burke ,2016,29.14780159
NC,Burke ,2017,28.99053873
NC,Burke ,2018,28.90990543
NC,Burke ,2019,28.82908769
NC,Cabarrus ,2015,32.60147865
NC,Cabarrus ,2016,32.38113659
NC,Cabarrus ,2017,32.42410188
NC,Cabarrus ,2018,32.47352278
NC,Cabarrus ,2019,32.63295034
NC,Caldwell ,2015,28.94943448
NC,Caldwell ,2016,28.39199667
NC,Caldwell ,2017,28.17668095
NC,Caldwell ,2018,28.13985809
NC,Caldwell ,2019,28.24721945
NC,Camden ,2015,29.32308889
NC,Camden ,2016,28.87371357
NC,Camden ,2017,28.93087733
NC,Camden ,2018,29.08392656
NC,Camden ,2019,29.19849084
NC,Carteret ,2015,26.88176738
NC,Carteret ,2016,26.27020114
NC,Carteret ,2017,25.7309093
NC,Carteret ,2018,25.6314986
NC,Carteret ,2019,25.36812863
NC,Caswell ,2015,28.17691667
NC,Caswell ,2016,28.03339925
NC,Caswell ,2017,28.13052706
NC,Caswell ,2018,27.81655916
NC,Caswell ,2019,27.81808529
NC,Catawba ,2015,29.94142496
NC,Catawba ,2016,29.66097361
NC,Catawba ,2017,29.52385779
NC,Catawba ,2018,29.49327922
NC,Catawba ,2019,29.52159498
NC,Chatham ,2015,25.55703675
NC,Chatham ,2016,25.17877143
NC,Chatham ,2017,24.9223897
NC,Chatham ,2018,24.73094753
NC,Chatham ,2019,24.49442729
NC,Cherokee ,2015,23.52962881
NC,Cherokee ,2016,23.43845518
NC,Cherokee ,2017,22.87686914
NC,Cherokee ,2018,22.99693327
NC,Cherokee ,2019,22.70376066
NC,Chowan ,2015,25.71588995
NC,Chowan ,2016,25.70945708
NC,Chowan ,2017,25.71102716
NC,Chowan ,2018,25.75897618
NC,Chowan ,2019,25.61858997
NC,Clay ,2015,22.95020239
NC,Clay ,2016,22.59745093
NC,Clay ,2017,22.19193021
NC,Clay ,2018,21.70981661
NC,Clay ,2019,21.52079067
NC,Cleveland ,2015,29.40113578
NC,Cleveland ,2016,29.05528053
NC,Cleveland ,2017,28.83130521
NC,Cleveland ,2018,28.87232232
NC,Cleveland ,2019,29.00548256
NC,Columbus ,2015,30.40141156
NC,Columbus ,2016,30.27606054
NC,Columbus ,2017,30.11044302
NC,Columbus ,2018,30.12235977
NC,Columbus ,2019,30.01189018
NC,Craven ,2015,34.53180753
NC,Craven ,2016,34.40349988
NC,Craven ,2017,34.07290325
NC,Craven ,2018,33.77044695
NC,Craven ,2019,33.65120081
NC,Cumberland ,2015,39.47397819
NC,Cumberland ,2016,39.43337726
NC,Cumberland ,2017,39.00825997
NC,Cumberland ,2018,39.07176919
NC,Cumberland ,2019,39.0424698
NC,Currituck ,2015,28.7222178
NC,Currituck ,2016,28.67394696
NC,Currituck ,2017,28.96158235
NC,Currituck ,2018,28.90509328
NC,Currituck ,2019,29.21514246
NC,Dare ,2015,27.58542912
NC,Dare ,2016,27.30469731
NC,Dare ,2017,26.79632034
NC,Dare ,2018,26.55776218
NC,Dare ,2019,26.28279608
NC,Davidson ,2015,29.0936227
NC,Davidson ,2016,28.72648688
NC,Davidson ,2017,28.559753
NC,Davidson ,2018,28.57452001
NC,Davidson ,2019,28.72697767
NC,Davie ,2015,26.48866692
NC,Davie ,2016,26.13725818
NC,Davie ,2017,26.09908292
NC,Davie ,2018,26.09308554
NC,Davie ,2019,26.14479765
NC,Duplin ,2015,29.43294329
NC,Duplin ,2016,29.13876002
NC,Duplin ,2017,28.67855386
NC,Duplin ,2018,28.54503229
NC,Duplin ,2019,28.38392264
NC,Durham ,2015,39.60630733
NC,Durham ,2016,39.26049132
NC,Durham ,2017,39.00074643
NC,Durham ,2018,39.02782203
NC,Durham ,2019,39.15915991
NC,Edgecombe ,2015,28.90981151
NC,Edgecombe ,2016,28.85535724
NC,Edgecombe ,2017,28.55599363
NC,Edgecombe ,2018,28.43759618
NC,Edgecombe ,2019,28.40573516
NC,Forsyth ,2015,31.95513998
NC,Forsyth ,2016,31.75914453
NC,Forsyth ,2017,31.7597914
NC,Forsyth ,2018,31.77265727
NC,Forsyth ,2019,31.7642135
NC,Franklin ,2015,30.01979016
NC,Franklin ,2016,29.72663739
NC,Franklin ,2017,29.49285768
NC,Franklin ,2018,29.52606285
NC,Franklin ,2019,29.65344048
NC,Gaston ,2015,31.65992701
NC,Gaston ,2016,31.52126746
NC,Gaston ,2017,31.44280147
NC,Gaston ,2018,31.40816602
NC,Gaston ,2019,31.50194407
NC,Gates ,2015,26.5718498
NC,Gates ,2016,26.00051863
NC,Gates ,2017,25.91627584
NC,Gates ,2018,25.66807922
NC,Gates ,2019,25.84327971
NC,Graham ,2015,26.3856544
NC,Graham ,2016,26.16340406
NC,Graham ,2017,26.4547161
NC,Graham ,2018,26.01347358
NC,Graham ,2019,26.1106504
NC,Granville ,2015,30.45115367
NC,Granville ,2016,30.18028764
NC,Granville ,2017,29.96193492
NC,Granville ,2018,29.80376465
NC,Granville ,2019,29.85622818
NC,Greene ,2015,33.55608592
NC,Greene ,2016,33.6512003
NC,Greene ,2017,33.77379192
NC,Greene ,2018,34.17985407
NC,Greene ,2019,34.32056576
NC,Guilford ,2015,33.76907203
NC,Guilford ,2016,33.43251981
NC,Guilford ,2017,33.20536193
NC,Guilford ,2018,33.10940337
NC,Guilford ,2019,33.05316341
NC,Halifax ,2015,28.43700893
NC,Halifax ,2016,28.16558912
NC,Halifax ,2017,27.9082458
NC,Halifax ,2018,27.80147727
NC,Halifax ,2019,27.75244951
NC,Harnett ,2015,35.63506569
NC,Harnett ,2016,35.60922601
NC,Harnett ,2017,35.46735149
NC,Harnett ,2018,35.46406027
NC,Harnett ,2019,35.32240984
NC,Haywood ,2015,26.82661033
NC,Haywood ,2016,26.82393842
NC,Haywood ,2017,26.77813294
NC,Haywood ,2018,26.91387946
NC,Haywood ,2019,27.00707672
NC,Henderson ,2015,26.22421701
NC,Henderson ,2016,26.15796378
NC,Henderson ,2017,26.07797528
NC,Henderson ,2018,26.07982833
NC,Henderson ,2019,26.05925888
NC,Hertford ,2015,30.0783654
NC,Hertford ,2016,29.52207857
NC,Hertford ,2017,29.25636417
NC,Hertford ,2018,29.86012229
NC,Hertford ,2019,30.03336571
NC,Hoke ,2015,38.88204175
NC,Hoke ,2016,38.54400634
NC,Hoke ,2017,38.08230818
NC,Hoke ,2018,37.75299388
NC,Hoke ,2019,37.47691639
NC,Hyde ,2015,32.62071508
NC,Hyde ,2016,32.57269047
NC,Hyde ,2017,31.77480916
NC,Hyde ,2018,30.2626343
NC,Hyde ,2019,29.61312538
NC,Iredell ,2015,30.68874555
NC,Iredell ,2016,30.41585008
NC,Iredell ,2017,30.34890739
NC,Iredell ,2018,30.18919768
NC,Iredell ,2019,30.1656711
NC,Jackson ,2015,33.67631037
NC,Jackson ,2016,33.78067665
NC,Jackson ,2017,33.57162687
NC,Jackson ,2018,33.38073394
NC,Jackson ,2019,33.29464245
NC,Johnston ,2015,32.02199844
NC,Johnston ,2016,31.74232222
NC,Johnston ,2017,31.51741066
NC,Johnston ,2018,31.64703096
NC,Johnston ,2019,31.77382141
NC,Jones ,2015,27.21693771
NC,Jones ,2016,26.34543179
NC,Jones ,2017,26.43894286
NC,Jones ,2018,26.38094247
NC,Jones ,2019,26.21297378
NC,Lee ,2015,30.95450641
NC,Lee ,2016,30.69443047
NC,Lee ,2017,30.62596229
NC,Lee ,2018,30.56953339
NC,Lee ,2019,30.76611794
NC,Lenoir ,2015,28.4110312
NC,Lenoir ,2016,28.05904962
NC,Lenoir ,2017,27.99618523
NC,Lenoir ,2018,27.78531881
NC,Lenoir ,2019,27.9004093
NC,Lincoln ,2015,29.44161177
NC,Lincoln ,2016,28.89362174
NC,Lincoln ,2017,28.61901474
NC,Lincoln ,2018,28.49379251
NC,Lincoln ,2019,28.44235928
NC,Macon ,2015,24.2651804
NC,Macon ,2016,24.13169109
NC,Macon ,2017,24.08548047
NC,Macon ,2018,24.1566026
NC,Macon ,2019,24.18707123
NC,Madison ,2015,28.60115388
NC,Madison ,2016,28.77334207
NC,Madison ,2017,28.87353337
NC,Madison ,2018,28.86683591
NC,Madison ,2019,28.99103654
NC,Martin ,2015,26.16713954
NC,Martin ,2016,25.64657037
NC,Martin ,2017,25.49312481
NC,Martin ,2018,25.44571933
NC,Martin ,2019,25.4456328
NC,McDowell ,2015,29.21698134
NC,McDowell ,2016,28.85926983
NC,McDowell ,2017,28.76028658
NC,McDowell ,2018,28.71439569
NC,McDowell ,2019,28.53833377
NC,Mecklenburg ,2015,38.4272549
NC,Mecklenburg ,2016,38.28551586
NC,Mecklenburg ,2017,38.23933707
NC,Mecklenburg ,2018,38.17380571
NC,Mecklenburg ,2019,38.2922234
NC,Mitchell ,2015,26.32207551
NC,Mitchell ,2016,26.20698853
NC,Mitchell ,2017,26.06723586
NC,Mitchell ,2018,26.21365698
NC,Mitchell ,2019,26.43678161
NC,Montgomery ,2015,28.43501713
NC,Montgomery ,2016,28.00263727
NC,Montgomery ,2017,28.05016686
NC,Montgomery ,2018,27.4735015
NC,Montgomery ,2019,27.45740257
NC,Moore ,2015,27.29409762
NC,Moore ,2016,27.40317593
NC,Moore ,2017,27.57374086
NC,Moore ,2018,27.73746268
NC,Moore ,2019,28.0461935
NC,Nash ,2015,29.66967351
NC,Nash ,2016,29.5786191
NC,Nash ,2017,29.28450632
NC,Nash ,2018,29.35149956
NC,Nash ,2019,29.28375999
NC,New Hanover ,2015,35.87151699
NC,New Hanover ,2016,35.54572993
NC,New Hanover ,2017,35.29126298
NC,New Hanover ,2018,34.95711629
NC,New Hanover ,2019,34.59588098
NC,Northampton ,2015,25.55398627
NC,Northampton ,2016,25.28444378
NC,Northampton ,2017,25.08798391
NC,Northampton ,2018,25.19545131
NC,Northampton ,2019,25.08853873
NC,Onslow ,2015,47.4527999
NC,Onslow ,2016,46.87854238
NC,Onslow ,2017,46.50938657
NC,Onslow ,2018,45.85328695
NC,Onslow ,2019,45.54810092
NC,Orange ,2015,36.46760747
NC,Orange ,2016,36.33543417
NC,Orange ,2017,36.22881651
NC,Orange ,2018,36.21502906
NC,Orange ,2019,35.84754438
NC,Pamlico ,2015,24.72333412
NC,Pamlico ,2016,24.52017235
NC,Pamlico ,2017,24.07026428
NC,Pamlico ,2018,24.20644344
NC,Pamlico ,2019,24.08455131
NC,Pasquotank ,2015,32.80520008
NC,Pasquotank ,2016,32.41267262
NC,Pasquotank ,2017,32.25003808
NC,Pasquotank ,2018,32.32700907
NC,Pasquotank ,2019,32.52310165
NC,Pender ,2015,29.39609236
NC,Pender ,2016,28.90541253
NC,Pender ,2017,28.74882656
NC,Pender ,2018,28.65182127
NC,Pender ,2019,28.50935617
NC,Perquimans ,2015,24.11795291
NC,Perquimans ,2016,24.16803462
NC,Perquimans ,2017,24.01220329
NC,Perquimans ,2018,24.0639713
NC,Perquimans ,2019,24.15509173
NC,Person ,2015,28.58127073
NC,Person ,2016,28.25311943
NC,Person ,2017,27.84839087
NC,Person ,2018,27.68536363
NC,Person ,2019,27.59432768
NC,Pitt ,2015,38.94906032
NC,Pitt ,2016,38.6829673
NC,Pitt ,2017,38.42514571
NC,Pitt ,2018,38.35222052
NC,Pitt ,2019,38.12838189
NC,Polk ,2015,22.01920251
NC,Polk ,2016,21.77427256
NC,Polk ,2017,21.75646761
NC,Polk ,2018,21.43410103
NC,Polk ,2019,21.40030882
NC,Randolph ,2015,29.60967912
NC,Randolph ,2016,29.25444912
NC,Randolph ,2017,28.94635654
NC,Randolph ,2018,28.95727021
NC,Randolph ,2019,29.02963102
NC,Richmond ,2015,30.83492923
NC,Richmond ,2016,30.5785124
NC,Richmond ,2017,30.34778147
NC,Richmond ,2018,30.20183568
NC,Richmond ,2019,30.07651297
NC,Robeson ,2015,32.2259408
NC,Robeson ,2016,31.74617455
NC,Robeson ,2017,31.57148674
NC,Robeson ,2018,31.34800279
NC,Robeson ,2019,31.10583732
NC,Rockingham ,2015,28.09387172
NC,Rockingham ,2016,27.76427038
NC,Rockingham ,2017,27.45977024
NC,Rockingham ,2018,27.27413179
NC,Rockingham ,2019,27.39808812
NC,Rowan ,2015,30.64615118
NC,Rowan ,2016,30.41890826
NC,Rowan ,2017,30.29439425
NC,Rowan ,2018,30.234964
NC,Rowan ,2019,30.22844997
NC,Rutherford ,2015,27.54350282
NC,Rutherford ,2016,27.22596023
NC,Rutherford ,2017,26.93411896
NC,Rutherford ,2018,26.78547361
NC,Rutherford ,2019,26.75110773
NC,Sampson ,2015,29.87775138
NC,Sampson ,2016,29.43772242
NC,Sampson ,2017,29.07860835
NC,Sampson ,2018,29.01886495
NC,Sampson ,2019,28.79696526
NC,Scotland ,2015,30.99006257
NC,Scotland ,2016,30.88730918
NC,Scotland ,2017,30.54528913
NC,Scotland ,2018,30.60343587
NC,Scotland ,2019,30.61195187
NC,Stanly ,2015,29.90993369
NC,Stanly ,2016,29.65672574
NC,Stanly ,2017,29.43663117
NC,Stanly ,2018,29.67192023
NC,Stanly ,2019,29.71372162
NC,Stokes ,2015,27.54392426
NC,Stokes ,2016,27.01655052
NC,Stokes ,2017,26.68839122
NC,Stokes ,2018,26.66168619
NC,Stokes ,2019,26.7487004
NC,Surry ,2015,28.16050446
NC,Surry ,2016,27.88440173
NC,Surry ,2017,27.81422053
NC,Surry ,2018,27.72690004
NC,Surry ,2019,27.70433111
NC,Swain ,2015,30.287589
NC,Swain ,2016,29.73220578
NC,Swain ,2017,29.75531094
NC,Swain ,2018,30.17755632
NC,Swain ,2019,30.04694836
NC,Transylvania ,2015,24.61320385
NC,Transylvania ,2016,24.58299644
NC,Transylvania ,2017,24.66905559
NC,Transylvania ,2018,24.55739912
NC,Transylvania ,2019,24.54849498
NC,Tyrrell ,2015,33.55883064
NC,Tyrrell ,2016,32.4055666
NC,Tyrrell ,2017,33.87559809
NC,Tyrrell ,2018,33.56014581
NC,Tyrrell ,2019,33.93924303
NC,Union ,2015,29.92263989
NC,Union ,2016,29.48528144
NC,Union ,2017,29.28852388
NC,Union ,2018,29.1472671
NC,Union ,2019,29.09334234
NC,Vance ,2015,29.32139724
NC,Vance ,2016,29.10644037
NC,Vance ,2017,28.66918091
NC,Vance ,2018,28.68376834
NC,Vance ,2019,28.6224318
NC,Wake ,2015,36.51159765
NC,Wake ,2016,36.25825714
NC,Wake ,2017,36.14545407
NC,Wake ,2018,35.95736356
NC,Wake ,2019,35.90555884
NC,Warren ,2015,26.73331024
NC,Warren ,2016,26.4685174
NC,Warren ,2017,26.39427679
NC,Warren ,2018,26.07598769
NC,Warren ,2019,26.16694542
NC,Washington ,2015,25.23066874
NC,Washington ,2016,24.89643745
NC,Washington ,2017,24.92464836
NC,Washington ,2018,24.66649673
NC,Washington ,2019,24.62003454
NC,Watauga ,2015,40.84907615
NC,Watauga ,2016,40.85149612
NC,Watauga ,2017,40.66073467
NC,Watauga ,2018,40.63068851
NC,Watauga ,2019,40.11428165
NC,Wayne ,2015,32.59156198
NC,Wayne ,2016,32.37573329
NC,Wayne ,2017,31.9675862
NC,Wayne ,2018,31.95468893
NC,Wayne ,2019,31.91235351
NC,Wilkes ,2015,27.71677062
NC,Wilkes ,2016,27.53678132
NC,Wilkes ,2017,27.35767788
NC,Wilkes ,2018,27.22897189
NC,Wilkes ,2019,27.19405952
NC,Wilson ,2015,30.00492368
NC,Wilson ,2016,29.63828453
NC,Wilson ,2017,29.50660641
NC,Wilson ,2018,29.41689601
NC,Wilson ,2019,29.57421058
NC,Yadkin ,2015,27.65357931
NC,Yadkin ,2016,27.51175205
NC,Yadkin ,2017,27.37043737
NC,Yadkin ,2018,27.30450095
NC,Yadkin ,2019,27.25197122
NC,Yancey ,2015,26.23931624
NC,Yancey ,2016,26.13287905
NC,Yancey ,2017,25.86314065
NC,Yancey ,2018,25.83226095
NC,Yancey ,2019,25.83983618
ND,Adams ,2015,23.77972466
ND,Adams ,2016,24.27474403
ND,Adams ,2017,24.87091222
ND,Adams ,2018,24.20913884
ND,Adams ,2019,23.64620939
ND,Barnes ,2015,27.97056686
ND,Barnes ,2016,28.13102119
ND,Barnes ,2017,27.59621687
ND,Barnes ,2018,27.59570628
ND,Barnes ,2019,27.80604897
ND,Benson ,2015,27.34604106
ND,Benson ,2016,27.25146199
ND,Benson ,2017,27.21226142
ND,Benson ,2018,27.00488646
ND,Benson ,2019,26.43442623
ND,Billings ,2015,31.22362869
ND,Billings ,2016,30.69620253
ND,Billings ,2017,30.80260304
ND,Billings ,2018,30.06535948
ND,Billings ,2019,29.74137931
ND,Bottineau ,2015,25.92812593
ND,Bottineau ,2016,26.03073178
ND,Bottineau ,2017,25.4216498
ND,Bottineau ,2018,25.58612066
ND,Bottineau ,2019,24.81693728
ND,Bowman ,2015,27.06743973
ND,Bowman ,2016,27.15704531
ND,Bowman ,2017,26.76190476
ND,Bowman ,2018,26.93185523
ND,Bowman ,2019,26.45502646
ND,Burke ,2015,28.49829352
ND,Burke ,2016,26.53794342
ND,Burke ,2017,26.64473684
ND,Burke ,2018,26.55205349
ND,Burke ,2019,26.38297872
ND,Burleigh ,2015,34.48520024
ND,Burleigh ,2016,34.35300087
ND,Burleigh ,2017,34.17850431
ND,Burleigh ,2018,33.74826819
ND,Burleigh ,2019,33.47415975
ND,Cass ,2015,41.64782512
ND,Cass ,2016,41.53649197
ND,Cass ,2017,41.56010014
ND,Cass ,2018,41.46283293
ND,Cass ,2019,41.38729023
ND,Cavalier ,2015,22.52417037
ND,Cavalier ,2016,22.75104603
ND,Cavalier ,2017,22.48879515
ND,Cavalier ,2018,23.03857255
ND,Cavalier ,2019,23.25890484
ND,Dickey ,2015,26.79066086
ND,Dickey ,2016,26.80970523
ND,Dickey ,2017,26.77392739
ND,Dickey ,2018,27.35753397
ND,Dickey ,2019,27.38095238
ND,Divide ,2015,25.66083774
ND,Divide ,2016,24.63404433
ND,Divide ,2017,23.74727669
ND,Divide ,2018,23.4540636
ND,Divide ,2019,23.4540636
ND,Dunn ,2015,32.39405854
ND,Dunn ,2016,32.0905764
ND,Dunn ,2017,31.58633599
ND,Dunn ,2018,31.03049908
ND,Dunn ,2019,30.96745027
ND,Eddy ,2015,23.34056399
ND,Eddy ,2016,24.38811189
ND,Eddy ,2017,24.70842333
ND,Eddy ,2018,24.33954093
ND,Eddy ,2019,24.66112812
ND,Emmons ,2015,20.48866647
ND,Emmons ,2016,21.27022169
ND,Emmons ,2017,21.4978775
ND,Emmons ,2018,22.42220866
ND,Emmons ,2019,22.27707498
ND,Foster ,2015,26.2556391
ND,Foster ,2016,25.86884255
ND,Foster ,2017,25.85410896
ND,Foster ,2018,26.19270346
ND,Foster ,2019,26.1682243
ND,Golden Valley ,2015,26.66311868
ND,Golden Valley ,2016,26.8174475
ND,Golden Valley ,2017,26.19449129
ND,Golden Valley ,2018,25.97844583
ND,Golden Valley ,2019,26.06473595
ND,Grand Forks ,2015,42.1963839
ND,Grand Forks ,2016,42.21332993
ND,Grand Forks ,2017,42.30447304
ND,Grand Forks ,2018,42.2756023
ND,Grand Forks ,2019,42.19665664
ND,Grant ,2015,21.78631052
ND,Grant ,2016,21.77385456
ND,Grant ,2017,21.28650021
ND,Grant ,2018,21.7502124
ND,Grant ,2019,21.06420405
ND,Griggs ,2015,21.15384615
ND,Griggs ,2016,21.5234721
ND,Griggs ,2017,22.50445633
ND,Griggs ,2018,21.94793537
ND,Griggs ,2019,22.32182878
ND,Hettinger ,2015,27.21114038
ND,Hettinger ,2016,26.83865999
ND,Hettinger ,2017,26.26058895
ND,Hettinger ,2018,26.44826209
ND,Hettinger ,2019,26.41056423
ND,Kidder ,2015,24.82645978
ND,Kidder ,2016,25.01010101
ND,Kidder ,2017,24.36260623
ND,Kidder ,2018,24.62291072
ND,Kidder ,2019,25.16129032
ND,LaMoure ,2015,23.04158607
ND,LaMoure ,2016,22.8057379
ND,LaMoure ,2017,22.82370154
ND,LaMoure ,2018,22.65030675
ND,LaMoure ,2019,22.29362333
ND,Logan ,2015,22.41826674
ND,Logan ,2016,22.33160622
ND,Logan ,2017,22.66805628
ND,Logan ,2018,22.62851086
ND,Logan ,2019,22.37837838
ND,McHenry ,2015,27.66527197
ND,McHenry ,2016,27.20268007
ND,McHenry ,2017,26.43463497
ND,McHenry ,2018,26.08471074
ND,McHenry ,2019,26.17928634
ND,McIntosh ,2015,21.23665808
ND,McIntosh ,2016,21.20046172
ND,McIntosh ,2017,21.28067485
ND,McIntosh ,2018,21.04442712
ND,McIntosh ,2019,20.6247497
ND,McKenzie ,2015,36.4311396
ND,McKenzie ,2016,35.60292714
ND,McKenzie ,2017,35.03310214
ND,McKenzie ,2018,35.83934089
ND,McKenzie ,2019,36.84105431
